idx,OBS_value,OBS_stdev,OBS_group,Station,Obs_Zone,PEST_name
05399500_sum-2010,14.265,0.518,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2010
05399500_sum-2011,14.788,0.545,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2011
05399500_sum-2012,10.931,0.498,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2012
05399500_sum-2013,11.987,0.666,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2013
05399500_sum-2014,14.523,0.659,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2014
05399500_sum-2015,13.042,0.579,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2015
05399500_sum-2016,14.757,0.392,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2016
05399500_sum-2017,13.005,0.604,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2017
05399500_sum-2018,13.601,0.623,AET_seas__e-central,5399500,58,aet_58_05399500_sum-2018
05399500_wint-2001,0.619,0.025,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2001
05399500_wint-2002,1.092,0.044,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2002
05399500_wint-2003,0.8,0.03,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2003
05399500_wint-2004,0.726,0.035,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2004
05399500_wint-2005,0.7,0.031,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2005
05399500_wint-2006,0.827,0.031,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2006
05399500_wint-2007,0.684,0.037,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2007
05399500_wint-2008,0.538,0.022,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2008
05399500_wint-2009,0.609,0.028,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2009
05399500_wint-2010,0.833,0.032,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2010
05399500_wint-2011,0.67,0.045,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2011
05399500_wint-2012,0.773,0.037,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2012
05399500_wint-2013,0.693,0.033,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2013
05399500_wint-2014,0.465,0.023,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2014
05399500_wint-2015,0.732,0.039,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2015
05399500_wint-2016,0.933,0.032,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2016
05399500_wint-2017,0.775,0.036,AET_seas__e-central,5399500,58,aet_58_05399500_wint-2017
06481480_2000,19.018,0.642,AET_annual__so-west,6481480,59,aet_59_06481480_2000
06481480_2001,19.601,0.589,AET_annual__so-west,6481480,59,aet_59_06481480_2001
06481480_2002,19.151,1.165,AET_annual__so-west,6481480,59,aet_59_06481480_2002
06481480_2003,18.922,0.698,AET_annual__so-west,6481480,59,aet_59_06481480_2003
06481480_2004,22.178,0.552,AET_annual__so-west,6481480,59,aet_59_06481480_2004
06481480_2005,22.709,0.873,AET_annual__so-west,6481480,59,aet_59_06481480_2005
06481480_2006,18.775,0.779,AET_annual__so-west,6481480,59,aet_59_06481480_2006
06481480_2007,20.196,0.756,AET_annual__so-west,6481480,59,aet_59_06481480_2007
06481480_2008,19.69,0.499,AET_annual__so-west,6481480,59,aet_59_06481480_2008
06481480_2009,21.006,0.577,AET_annual__so-west,6481480,59,aet_59_06481480_2009
06481480_2010,25.778,0.589,AET_annual__so-west,6481480,59,aet_59_06481480_2010
06481480_2011,22.586,0.935,AET_annual__so-west,6481480,59,aet_59_06481480_2011
06481480_2012,18.101,0.832,AET_annual__so-west,6481480,59,aet_59_06481480_2012
06481480_2013,19.418,0.802,AET_annual__so-west,6481480,59,aet_59_06481480_2013
06481480_2014,20.401,0.645,AET_annual__so-west,6481480,59,aet_59_06481480_2014
06481480_2015,23.101,0.471,AET_annual__so-west,6481480,59,aet_59_06481480_2015
06481480_2016,23.555,0.629,AET_annual__so-west,6481480,59,aet_59_06481480_2016
06481480_2017,21.453,0.747,AET_annual__so-west,6481480,59,aet_59_06481480_2017
06481480_2018,25.198,0.917,AET_annual__so-west,6481480,59,aet_59_06481480_2018
06481480_fall-2000,3.34,0.136,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2000
06481480_fall-2001,3.869,0.085,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2001
06481480_fall-2002,2.739,0.187,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2002
06481480_fall-2003,3.858,0.1,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2003
06481480_fall-2004,4.064,0.135,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2004
06481480_fall-2005,3.734,0.151,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2005
06481480_fall-2006,2.68,0.109,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2006
06481480_fall-2007,3.334,0.254,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2007
06481480_fall-2008,3.594,0.085,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2008
06481480_fall-2009,3.253,0.219,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2009
06481480_fall-2010,3.591,0.124,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2010
06481480_fall-2011,2.629,0.074,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2011
06481480_fall-2012,3.302,0.185,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2012
06481480_fall-2013,3.517,0.159,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2013
06481480_fall-2014,3.509,0.105,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2014
06481480_fall-2015,4.766,0.086,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2015
06481480_fall-2016,4.377,0.152,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2016
06481480_fall-2017,4.001,0.136,AET_seas__so-west,6481480,59,aet_59_06481480_fall-2017
06481480_spr-2000,4.828,0.127,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2000
06481480_spr-2001,4.544,0.106,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2001
06481480_spr-2002,3.818,0.269,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2002
06481480_spr-2003,4.46,0.188,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2003
06481480_spr-2004,5.216,0.166,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2004
06481480_spr-2005,5.357,0.184,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2005
06481480_spr-2006,4.462,0.188,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2006
06481480_spr-2007,5.017,0.209,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2007
06481480_spr-2008,4.432,0.098,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2008
06481480_spr-2009,4.893,0.274,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2009
06481480_spr-2010,6.239,0.141,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2010
06481480_spr-2011,4.592,0.14,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2011
06481480_spr-2012,4.685,0.148,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2012
06481480_spr-2013,3.99,0.118,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2013
06481480_spr-2014,5.004,0.217,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2014
06481480_spr-2015,4.794,0.208,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2015
06481480_spr-2016,5.475,0.104,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2016
06481480_spr-2017,4.993,0.14,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2017
06481480_spr-2018,5.236,0.171,AET_seas__so-west,6481480,59,aet_59_06481480_spr-2018
06481480_sum-2000,10.126,0.383,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2000
06481480_sum-2001,10.671,0.449,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2001
06481480_sum-2002,11.02,0.744,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2002
06481480_sum-2003,10.545,0.42,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2003
06481480_sum-2004,11.682,0.362,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2004
06481480_sum-2005,12.523,0.671,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2005
06481480_sum-2006,10.494,0.423,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2006
06481480_sum-2007,11.095,0.479,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2007
06481480_sum-2008,10.966,0.335,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2008
06481480_sum-2009,11.82,0.353,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2009
06481480_sum-2010,15.735,0.399,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2010
06481480_sum-2011,14.266,0.638,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2011
06481480_sum-2012,9.453,0.437,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2012
06481480_sum-2013,10.909,0.539,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2013
06481480_sum-2014,11.224,0.372,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2014
06481480_sum-2015,13.141,0.287,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2015
06481480_sum-2016,12.51,0.443,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2016
06481480_sum-2017,11.155,0.5,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2017
06481480_sum-2018,15.178,0.707,AET_seas__so-west,6481480,59,aet_59_06481480_sum-2018
06481480_wint-2001,0.537,0.016,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2001
06481480_wint-2002,0.802,0.057,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2002
06481480_wint-2003,0.913,0.028,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2003
06481480_wint-2004,0.946,0.041,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2004
06481480_wint-2005,0.976,0.026,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2005
06481480_wint-2006,0.71,0.05,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2006
06481480_wint-2007,0.676,0.027,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2007
06481480_wint-2008,0.667,0.035,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2008
06481480_wint-2009,0.808,0.038,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2009
06481480_wint-2010,0.621,0.04,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2010
06481480_wint-2011,0.527,0.02,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2011
06481480_wint-2012,0.847,0.037,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2012
06481480_wint-2013,0.737,0.025,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2013
06481480_wint-2014,0.628,0.023,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2014
06481480_wint-2015,0.83,0.022,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2015
06481480_wint-2016,0.999,0.018,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2016
06481480_wint-2017,0.89,0.05,AET_seas__so-west,6481480,59,aet_59_06481480_wint-2017
04026390_2000,20.155,1.162,AET_annual__e-central,4026390,5,aet_5_04026390_2000
04026390_2001,22.616,1.408,AET_annual__e-central,4026390,5,aet_5_04026390_2001
04026390_2002,22.841,1.446,AET_annual__e-central,4026390,5,aet_5_04026390_2002
04026390_2003,20.439,1.54,AET_annual__e-central,4026390,5,aet_5_04026390_2003
04026390_2004,20.87,1.528,AET_annual__e-central,4026390,5,aet_5_04026390_2004
04026390_2005,22.826,1.23,AET_annual__e-central,4026390,5,aet_5_04026390_2005
04026390_2006,21.528,1.302,AET_annual__e-central,4026390,5,aet_5_04026390_2006
04026390_2007,18.532,1.119,AET_annual__e-central,4026390,5,aet_5_04026390_2007
04026390_2008,19.411,1.388,AET_annual__e-central,4026390,5,aet_5_04026390_2008
04026390_2009,17.796,1.221,AET_annual__e-central,4026390,5,aet_5_04026390_2009
04026390_2010,23.136,1.3,AET_annual__e-central,4026390,5,aet_5_04026390_2010
04026390_2011,21.614,1.233,AET_annual__e-central,4026390,5,aet_5_04026390_2011
04026390_2012,20.937,1.221,AET_annual__e-central,4026390,5,aet_5_04026390_2012
04026390_2013,21.956,1.578,AET_annual__e-central,4026390,5,aet_5_04026390_2013
04026390_2014,22.625,1.578,AET_annual__e-central,4026390,5,aet_5_04026390_2014
04026390_2015,19.631,0.961,AET_annual__e-central,4026390,5,aet_5_04026390_2015
04026390_2016,25.317,1.359,AET_annual__e-central,4026390,5,aet_5_04026390_2016
04026390_2017,22.464,1.409,AET_annual__e-central,4026390,5,aet_5_04026390_2017
04026390_2018,24.209,1.528,AET_annual__e-central,4026390,5,aet_5_04026390_2018
04026390_fall-2000,3.786,0.211,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2000
04026390_fall-2001,3.825,0.232,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2001
04026390_fall-2002,3.579,0.239,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2002
04026390_fall-2003,4.05,0.3,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2003
04026390_fall-2004,4.405,0.291,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2004
04026390_fall-2005,3.818,0.211,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2005
04026390_fall-2006,3.481,0.203,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2006
04026390_fall-2007,3.457,0.224,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2007
04026390_fall-2008,3.562,0.244,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2008
04026390_fall-2009,3.526,0.217,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2009
04026390_fall-2010,3.051,0.167,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2010
04026390_fall-2011,4.081,0.224,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2011
04026390_fall-2012,3.36,0.208,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2012
04026390_fall-2013,3.545,0.249,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2013
04026390_fall-2014,3.503,0.206,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2014
04026390_fall-2015,3.97,0.214,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2015
04026390_fall-2016,4.793,0.27,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2016
04026390_fall-2017,4.387,0.273,AET_seas__e-central,4026390,5,aet_5_04026390_fall-2017
04026390_spr-2000,4.823,0.295,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2000
04026390_spr-2001,4.644,0.284,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2001
04026390_spr-2002,3.914,0.248,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2002
04026390_spr-2003,3.865,0.302,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2003
04026390_spr-2004,4.069,0.302,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2004
04026390_spr-2005,4.82,0.263,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2005
04026390_spr-2006,5.073,0.317,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2006
04026390_spr-2007,4.516,0.271,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2007
04026390_spr-2008,4.081,0.295,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2008
04026390_spr-2009,3.517,0.247,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2009
04026390_spr-2010,5.504,0.314,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2010
04026390_spr-2011,4.027,0.228,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2011
04026390_spr-2012,4.948,0.293,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2012
04026390_spr-2013,3.438,0.26,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2013
04026390_spr-2014,4.221,0.3,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2014
04026390_spr-2015,4.634,0.215,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2015
04026390_spr-2016,4.941,0.267,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2016
04026390_spr-2017,4.106,0.262,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2017
04026390_spr-2018,5.511,0.344,AET_seas__e-central,4026390,5,aet_5_04026390_spr-2018
04026390_sum-2000,10.735,0.615,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2000
04026390_sum-2001,13.335,0.846,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2001
04026390_sum-2002,13.891,0.88,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2002
04026390_sum-2003,12.061,0.915,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2003
04026390_sum-2004,11.539,0.845,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2004
04026390_sum-2005,13.089,0.71,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2005
04026390_sum-2006,12.285,0.743,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2006
04026390_sum-2007,9.866,0.612,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2007
04026390_sum-2008,10.987,0.789,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2008
04026390_sum-2009,10.152,0.692,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2009
04026390_sum-2010,13.84,0.788,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2010
04026390_sum-2011,12.982,0.767,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2011
04026390_sum-2012,11.341,0.676,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2012
04026390_sum-2013,14.067,1.013,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2013
04026390_sum-2014,14.148,1.002,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2014
04026390_sum-2015,10.809,0.536,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2015
04026390_sum-2016,14.853,0.808,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2016
04026390_sum-2017,12.643,0.803,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2017
04026390_sum-2018,13.874,0.876,AET_seas__e-central,4026390,5,aet_5_04026390_sum-2018
04026390_wint-2001,0.509,0.032,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2001
04026390_wint-2002,0.941,0.061,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2002
04026390_wint-2003,0.87,0.073,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2003
04026390_wint-2004,0.691,0.05,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2004
04026390_wint-2005,0.636,0.034,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2005
04026390_wint-2006,0.786,0.05,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2006
04026390_wint-2007,0.595,0.036,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2007
04026390_wint-2008,0.644,0.046,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2008
04026390_wint-2009,0.536,0.038,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2009
04026390_wint-2010,0.713,0.041,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2010
04026390_wint-2011,0.714,0.04,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2011
04026390_wint-2012,0.9,0.05,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2012
04026390_wint-2013,0.695,0.05,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2013
04026390_wint-2014,0.445,0.031,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2014
04026390_wint-2015,0.651,0.029,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2015
04026390_wint-2016,0.84,0.045,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2016
04026390_wint-2017,0.868,0.055,AET_seas__e-central,4026390,5,aet_5_04026390_wint-2017
10067001_2000,19.202,0.749,AET_annual__central,10067001,60,aet_60_10067001_2000
10067001_2001,22.781,1.155,AET_annual__central,10067001,60,aet_60_10067001_2001
10067001_2002,23.712,0.946,AET_annual__central,10067001,60,aet_60_10067001_2002
10067001_2003,20.805,1.187,AET_annual__central,10067001,60,aet_60_10067001_2003
10067001_2004,20.482,0.981,AET_annual__central,10067001,60,aet_60_10067001_2004
10067001_2005,22.413,0.795,AET_annual__central,10067001,60,aet_60_10067001_2005
10067001_2006,19.959,0.823,AET_annual__central,10067001,60,aet_60_10067001_2006
10067001_2007,19.025,1.055,AET_annual__central,10067001,60,aet_60_10067001_2007
10067001_2008,19.041,1.221,AET_annual__central,10067001,60,aet_60_10067001_2008
10067001_2009,17.449,1.22,AET_annual__central,10067001,60,aet_60_10067001_2009
10067001_2010,23.804,1.079,AET_annual__central,10067001,60,aet_60_10067001_2010
10067001_2011,22.125,0.973,AET_annual__central,10067001,60,aet_60_10067001_2011
10067001_2012,19.553,1.072,AET_annual__central,10067001,60,aet_60_10067001_2012
10067001_2013,19.127,1.255,AET_annual__central,10067001,60,aet_60_10067001_2013
10067001_2014,23.363,1.29,AET_annual__central,10067001,60,aet_60_10067001_2014
10067001_2015,21.397,0.897,AET_annual__central,10067001,60,aet_60_10067001_2015
10067001_2016,24.528,1.194,AET_annual__central,10067001,60,aet_60_10067001_2016
10067001_2017,23.688,1.31,AET_annual__central,10067001,60,aet_60_10067001_2017
10067001_2018,20.976,1.035,AET_annual__central,10067001,60,aet_60_10067001_2018
10067001_fall-2000,3.254,0.12,AET_seas__central,10067001,60,aet_60_10067001_fall-2000
10067001_fall-2001,3.992,0.185,AET_seas__central,10067001,60,aet_60_10067001_fall-2001
10067001_fall-2002,3.501,0.19,AET_seas__central,10067001,60,aet_60_10067001_fall-2002
10067001_fall-2003,3.942,0.199,AET_seas__central,10067001,60,aet_60_10067001_fall-2003
10067001_fall-2004,3.726,0.183,AET_seas__central,10067001,60,aet_60_10067001_fall-2004
10067001_fall-2005,3.66,0.137,AET_seas__central,10067001,60,aet_60_10067001_fall-2005
10067001_fall-2006,3.308,0.161,AET_seas__central,10067001,60,aet_60_10067001_fall-2006
10067001_fall-2007,3.094,0.174,AET_seas__central,10067001,60,aet_60_10067001_fall-2007
10067001_fall-2008,3.261,0.204,AET_seas__central,10067001,60,aet_60_10067001_fall-2008
10067001_fall-2009,2.994,0.173,AET_seas__central,10067001,60,aet_60_10067001_fall-2009
10067001_fall-2010,3.269,0.136,AET_seas__central,10067001,60,aet_60_10067001_fall-2010
10067001_fall-2011,3.188,0.181,AET_seas__central,10067001,60,aet_60_10067001_fall-2011
10067001_fall-2012,2.623,0.144,AET_seas__central,10067001,60,aet_60_10067001_fall-2012
10067001_fall-2013,3.482,0.229,AET_seas__central,10067001,60,aet_60_10067001_fall-2013
